Index,0 [INT] [0x0],1 [UBYTE] [0x48],2 [INT] [0x4],3 [UBYTE] [0x49],4 [INT] [0x8],5 [UBYTE] [0x4A],6 [INT] [0xC],7 [UBYTE] [0x4B],8 [INT] [0x10],9 [UBYTE] [0x4C],10 [INT] [0x14],11 [UBYTE] [0x4D],12 [INT] [0x18],13 [UBYTE] [0x4E],14 [INT] [0x1C],15 [UBYTE] [0x4F],16 [INT] [0x20],17 [UBYTE] [0x50],18 [INT] [0x24],19 [UBYTE] [0x51],20 [INT] [0x28],21 [UBYTE] [0x52],22 [INT] [0x2C],23 [UBYTE] [0x53],24 [UBYTE] [0x54],25 [USHORT] [0x38],26 [BBOOL] [0x55],27 [USHORT] [0x3A],28 [USHORT] [0x3C],29 [USHORT] [0x3E],30 [USHORT] [0x40],31 [USHORT] [0x42],32 [USHORT] [0x44],33 [USHORT] [0x46],34 [BBOOL] [0x55],35 [BBOOL] [0x55],36 [INT] [0x30],37 [INT] [0x34]
1999,1,90,7117,1,5187,3,5061,2,5374,6,5059,2,0,0,0,0,0,0,0,0,12,2,15,1,0,1001,false,320,50,100,0,391,374,0,false,false,0,0
2000,6,35,7992,1,7030,6,5472,6,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,0,1006,false,320,50,100,0,0,0,0,false,false,0,0
2001,0,45,7993,1,5376,5,5059,3,5514,3,7029,3,0,0,0,0,0,0,0,0,2,6,1,5,0,1000,false,320,50,100,0,0,0,0,false,false,0,0
2002,6,41,7994,1,8022,3,5513,6,5472,5,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,1006,false,320,50,100,0,0,0,0,false,false,0,0
2003,0,90,7121,1,7606,3,7607,2,7775,2,8150,3,0,0,0,0,0,0,0,0,14,2,13,1,0,1000,false,320,50,100,0,391,374,0,false,false,0,0
2004,6,50,7131,1,7014,5,7016,4,7010,3,0,0,0,0,0,0,0,0,0,0,5,6,4,6,0,1006,false,320,50,100,0,0,0,0,false,false,0,0
2005,6,30,7132,1,5267,4,7016,4,5093,2,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,1006,false,320,50,100,0,0,0,0,false,false,0,0
2006,3,50,7136,1,7010,6,7009,4,7016,4,0,0,0,0,0,0,0,0,0,0,2,6,0,6,0,1003,false,320,50,100,0,0,0,0,false,false,0,0
2007,2,46,7137,1,5074,2,5073,2,5093,2,0,0,0,0,0,0,0,0,0,0,1,6,3,5,0,1002,false,320,50,100,0,0,0,0,false,false,0,0
2008,0,30,7138,1,5371,2,7016,4,5535,1,5472,1,0,0,0,0,0,0,0,0,2,3,1,3,0,1000,false,320,50,100,0,0,0,0,false,false,0,0
2009,5,48,7139,1,5359,4,7016,4,5329,1,5337,1,0,0,0,0,0,0,0,0,4,6,2,6,0,1005,false,320,50,100,0,0,0,0,false,false,0,0
2010,5,70,7140,1,7007,1,7016,6,5329,2,5337,2,0,0,0,0,0,0,0,0,16,1,14,1,0,1005,false,320,50,100,0,347,0,0,false,false,0,0
2011,6,50,7141,1,7010,6,7009,4,7016,4,0,0,0,0,0,0,0,0,0,0,5,6,4,6,0,1006,false,320,50,100,0,0,0,0,false,false,0,0
2012,6,30,7142,1,5267,4,7016,4,5093,2,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,1006,false,320,50,100,0,0,0,0,false,false,0,0
2013,3,50,7146,1,7010,6,7009,4,7016,4,0,0,0,0,0,0,0,0,0,0,2,6,0,6,0,1003,false,320,50,100,0,0,0,0,false,false,0,0
2014,2,46,7147,1,5074,2,5073,2,5093,2,0,0,0,0,0,0,0,0,0,0,1,6,3,5,0,1002,false,320,50,100,0,0,0,0,false,false,0,0
2015,4,30,7148,1,5277,2,5542,2,5472,4,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,1004,false,320,50,100,0,0,0,0,false,false,0,0
2016,5,48,7149,1,5359,4,5329,3,5337,3,0,0,0,0,0,0,0,0,0,0,4,6,2,6,0,1005,false,320,50,100,0,0,0,0,false,false,0,0
2017,5,70,7150,1,7007,1,5329,5,5337,5,0,0,0,0,0,0,0,0,0,0,16,1,14,1,0,1005,false,320,50,100,0,347,0,0,false,false,0,0
2018,1,55,7151,1,5061,4,7047,2,5512,2,5066,3,5998,4,0,0,0,0,0,0,0,7,3,6,0,1001,false,320,50,100,0,275,0,0,false,false,0,0
2019,6,70,4613,3,6152,1,5558,1,5537,1,0,0,0,0,0,0,0,0,0,0,5,8,4,7,0,0,false,100,100,100,0,0,318,0,false,true,0,0
2020,0,70,8168,30,7776,1,5365,5,0,0,0,0,0,0,0,0,0,0,0,0,14,1,13,1,0,0,false,50,100,100,0,0,318,0,false,false,0,0
2021,3,23,8563,1,5512,2,5064,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2022,3,55,8564,1,8028,2,5061,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,2,0,0,false,100,100,100,0,0,255,0,false,true,0,0
2023,4,90,8570,1,8019,1,7608,1,5068,1,5338,4,0,0,0,0,0,0,0,0,15,2,14,1,0,0,false,50,100,100,0,391,374,0,false,false,0,0
2024,0,46,7958,1,5376,2,5059,2,5094,4,0,0,0,0,0,0,0,0,0,0,2,6,1,5,0,1000,false,320,50,100,0,0,0,0,false,false,0,0
2025,4,55,7966,1,8025,2,7044,2,5282,2,5329,2,5336,2,0,0,0,0,0,0,9,3,8,2,0,1004,false,320,50,100,0,275,0,0,false,false,0,0
2026,6,27,7970,1,7029,3,5371,2,5092,2,5514,3,0,0,0,0,0,0,0,0,5,3,4,2,0,1006,false,320,50,100,0,0,0,0,false,false,0,0
2027,0,70,7972,1,5365,6,5378,4,5060,2,5526,3,6494,1,0,0,0,0,0,0,14,1,13,1,0,1000,false,320,50,100,0,347,0,0,false,false,0,0
2028,0,20,7973,1,5368,3,5367,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1000,false,320,50,100,0,0,0,0,false,false,0,0
2029,6,70,7974,1,7754,3,5513,3,5514,3,5474,4,0,0,0,0,0,0,0,0,17,1,16,1,0,1006,false,320,50,100,0,347,0,0,false,false,0,0
2030,6,55,7975,1,7031,3,5378,4,5061,4,5514,3,0,0,0,0,0,0,0,0,11,3,10,2,0,1006,false,320,50,100,0,275,0,0,false,false,0,0
2031,0,43,7976,1,5373,1,5374,1,7017,3,5099,3,0,0,0,0,0,0,0,0,2,5,1,5,0,1000,false,320,50,100,0,0,0,0,false,false,0,0
2032,5,55,7977,1,8021,3,5342,3,5334,3,8148,2,0,0,0,0,0,0,0,0,10,3,8,2,0,1005,false,320,50,100,0,275,0,0,false,false,0,0
2033,0,46,7978,1,5376,4,5074,2,5059,2,0,0,0,0,0,0,0,0,0,0,2,6,1,5,0,1000,false,320,50,100,0,0,0,0,false,false,0,0
2034,6,39,7979,1,7029,3,5374,4,5367,4,5514,3,0,0,0,0,0,0,0,0,5,5,4,4,0,1006,false,320,50,100,0,0,0,0,false,false,0,0
2035,1,70,7980,1,8019,1,5060,3,5330,2,8149,2,0,0,0,0,0,0,0,0,10,10,-1,0,5,1001,false,180,50,100,0,347,0,0,false,false,0,0
2036,1,90,7981,1,8020,1,7607,3,5330,2,8150,2,0,0,0,0,0,0,0,0,10,12,-1,0,5,1001,false,180,50,100,0,391,374,0,false,false,0,0
2037,3,90,7982,1,8018,1,5069,3,5261,2,8150,3,0,0,0,0,0,0,0,0,14,2,12,1,0,1003,false,320,50,100,0,391,374,0,false,false,0,0
2038,5,40,7983,1,5328,4,5327,3,5337,2,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,1005,false,320,50,100,0,0,0,0,false,false,0,0
2039,5,70,7984,1,8024,6,5330,3,5374,2,5061,2,8149,2,0,0,0,0,0,0,16,1,14,1,0,1005,false,320,50,100,0,347,0,0,false,false,0,0
2040,0,55,7985,1,5378,2,5376,3,5061,2,5359,6,8148,2,0,0,0,0,0,0,8,3,7,2,0,1000,false,320,50,100,0,275,0,0,false,false,0,0
2041,5,70,7986,1,8024,3,5328,2,5338,3,8149,3,0,0,0,0,0,0,0,0,16,1,14,1,0,1005,false,320,50,100,0,347,0,0,false,false,0,0
2042,5,70,7987,1,8024,3,5328,2,5338,3,8149,3,0,0,0,0,0,0,0,0,16,1,14,1,0,1005,false,320,50,100,0,347,0,0,false,false,0,0
2043,5,70,7988,1,8024,3,5328,2,5338,3,8149,3,0,0,0,0,0,0,0,0,16,1,14,1,0,1005,false,320,50,100,0,347,0,0,false,false,0,0
2044,3,90,7995,1,6480,4,6479,4,7807,4,0,0,0,0,0,0,0,0,0,0,14,2,12,1,0,1003,false,320,50,100,0,391,374,0,false,false,0,0
2045,2,30,7996,1,5073,2,5058,1,5364,5,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,1002,false,320,50,100,0,0,0,0,false,false,0,0
2046,0,30,7997,1,5371,5,5058,1,5093,2,0,0,0,0,0,0,0,0,0,0,2,3,1,3,0,1000,false,320,50,100,0,0,0,0,false,false,0,0
2047,3,33,7998,1,5231,6,7016,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,0,1003,false,320,50,100,0,0,0,0,false,false,0,0
2048,3,33,7999,1,5231,9,7016,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,0,1003,false,320,50,100,0,0,0,0,false,false,0,0
2049,0,70,8000,1,7596,2,7017,10,0,0,0,0,0,0,0,0,0,0,0,0,14,1,13,1,0,1000,false,320,50,100,0,347,0,0,false,false,0,0
2050,0,70,8001,1,7596,3,7017,10,0,0,0,0,0,0,0,0,0,0,0,0,14,1,13,1,0,1000,false,320,50,100,0,347,0,0,false,false,0,0
2051,6,45,8002,1,7030,3,5376,3,5472,3,5513,3,0,0,0,0,0,0,0,0,5,6,4,5,0,1006,false,320,50,100,0,0,0,0,false,false,0,0
2052,6,55,8004,1,7030,15,5376,30,5473,15,0,0,0,0,0,0,0,0,0,0,5,28,4,24,0,1006,false,320,50,100,0,275,0,0,false,false,0,0
2053,3,55,8005,1,7009,30,7008,20,7010,20,7016,20,0,0,0,0,0,0,0,0,2,28,0,24,0,1003,false,320,50,100,0,275,0,0,false,false,0,0
2054,1,55,8006,1,5059,20,5094,15,5374,15,0,0,0,0,0,0,0,0,0,0,0,28,3,24,0,1001,false,320,50,100,0,275,0,0,false,false,0,0
2055,5,41,8007,1,5328,4,5337,3,7016,3,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,1005,false,320,50,100,0,0,0,0,false,false,0,0
2056,5,41,8008,1,5328,4,5337,3,7016,3,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,1005,false,320,50,100,0,0,0,0,false,false,0,0
2057,5,41,8009,1,5328,4,5337,3,7016,3,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,1005,false,320,50,100,0,0,0,0,false,false,0,0
2058,5,55,8010,1,5329,4,5338,7,7016,3,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,1005,false,320,50,100,0,275,0,0,false,false,0,0
2059,5,45,8011,1,5329,4,5337,3,7016,3,0,0,0,0,0,0,0,0,0,0,4,6,2,5,0,1005,false,320,50,100,0,0,0,0,false,false,0,0
2060,3,34,8012,1,7008,3,7009,3,7016,4,0,0,0,0,0,0,0,0,0,0,2,4,0,3,0,1003,false,320,50,100,0,0,0,0,false,false,0,0
2061,6,26,8013,1,5229,6,5513,6,7016,4,0,0,0,0,0,0,0,0,0,0,5,2,4,2,0,1006,false,320,50,100,0,0,0,0,false,false,0,0
2062,3,70,8014,1,7010,9,5261,9,7016,4,0,0,0,0,0,0,0,0,0,0,14,1,12,1,0,1003,false,320,50,100,0,347,0,0,false,false,0,0
2063,3,25,8015,1,5513,6,5342,6,7016,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1003,false,320,50,100,0,0,0,0,false,false,0,0
2064,3,23,8703,1,5512,2,5064,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2065,3,70,8704,1,5512,2,5340,1,5104,1,0,0,0,0,0,0,0,0,0,0,14,1,12,1,0,0,false,100,100,100,0,0,318,0,false,true,0,0
2066,3,55,9297,1,5059,1,8028,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,2,0,0,false,100,100,100,0,0,255,0,false,true,0,0
2067,3,40,9298,1,5065,1,5512,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,4,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2068,5,90,9289,1,7771,1,5330,1,5338,1,0,0,0,0,0,0,0,0,0,0,16,2,14,1,0,0,false,100,100,100,0,391,374,0,false,true,0,0
2069,4,110,9355,1,9378,1,9364,1,7609,1,9359,1,0,0,0,0,0,0,0,0,15,2,14,2,0,0,false,50,100,100,0,451,407,0,false,false,0,0
2070,5,110,8200,1,9367,1,7609,1,5348,3,5338,1,0,0,0,0,0,0,0,0,4,99,-1,0,0,0,false,50,100,100,0,451,407,0,false,false,0,0
2071,1,5,9184,1,5056,2,5361,1,5432,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2072,1,8,9185,1,5056,2,5361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2073,1,10,8660,1,5056,2,5364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2074,1,14,9186,1,5063,1,5056,1,5361,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2075,1,16,8661,1,5063,1,5056,1,5364,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2076,1,20,8662,1,5057,2,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2077,1,22,8663,1,5057,2,5276,1,5433,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2078,1,26,9193,1,5058,2,5368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2079,1,30,8664,1,5058,2,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2080,1,34,8665,1,5058,2,5373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2081,6,35,9205,1,9196,1,4583,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,false,100,100,100,0,0,0,0,false,true,0,0
2082,1,38,8666,1,5065,2,5373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2083,1,41,9209,1,5065,2,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2084,1,45,8667,1,5065,2,5374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2085,1,49,8668,1,5059,2,5376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2086,6,55,9224,1,9374,1,4587,1,5376,1,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,0,false,100,100,100,0,0,255,0,false,true,0,0
2087,1,70,9226,1,9461,1,5061,1,5068,1,5378,1,0,0,0,0,0,0,0,0,12,1,15,1,0,0,false,100,100,100,0,0,318,0,false,true,0,0
2088,1,70,9461,1,5060,1,5068,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,15,1,0,0,false,100,100,100,0,0,318,0,false,true,0,0
2089,7,40,7959,1,4697,1,4640,1,4654,1,4782,1,4780,1,0,0,0,0,0,0,0,5,5,4,0,1007,false,320,50,100,0,0,0,0,false,false,0,0
2090,7,70,7960,1,4702,1,4648,1,4679,1,4782,1,6148,1,0,0,0,0,0,0,12,1,17,1,0,1007,false,320,50,100,0,347,0,0,false,false,0,0
2091,7,70,7961,1,4749,1,4734,1,4698,1,4701,1,4848,1,0,0,0,0,0,0,12,1,17,1,0,1007,false,320,50,100,0,347,0,0,false,false,0,0
2092,7,50,7962,1,4816,1,4809,1,4808,1,4812,1,5371,1,0,0,0,0,0,0,0,6,5,6,0,1007,false,320,50,100,0,0,0,0,false,false,0,0
2093,7,30,7963,1,4746,1,4745,1,5064,1,4847,1,0,0,0,0,0,0,0,0,7,1,-1,0,2,1007,false,180,50,100,0,0,0,0,false,false,0,0
2094,5,70,8777,1,5330,3,5348,3,5338,4,5376,3,0,0,0,0,0,0,0,0,16,1,14,1,0,1005,false,320,50,100,0,347,0,0,false,false,0,0
2095,5,70,8778,1,5330,3,5348,6,5338,6,5376,3,0,0,0,0,0,0,0,0,16,1,14,1,0,1005,false,320,50,100,0,347,0,0,false,false,0,0
2096,0,110,8779,1,5377,2,5378,4,7607,2,5065,2,5328,4,0,0,0,0,0,0,14,2,13,2,0,1000,false,320,50,100,0,451,407,0,false,false,0,0
2097,0,110,8780,1,5377,2,5378,4,7609,2,5328,4,5337,2,0,0,0,0,0,0,14,2,13,2,0,1000,false,320,50,100,0,451,407,0,false,false,0,0
2098,0,110,8781,1,5377,2,5378,4,5069,2,5196,2,5328,4,0,0,0,0,0,0,14,2,13,2,0,1000,false,320,50,100,0,451,407,0,false,false,0,0
2099,6,55,8782,1,5378,3,7029,3,5514,3,5068,5,0,0,0,0,0,0,0,0,11,3,10,2,0,1006,false,320,50,100,0,275,0,0,false,false,0,0
2100,1,90,8783,1,7607,2,5059,6,5376,2,0,0,0,0,0,0,0,0,0,0,12,2,15,1,0,1001,false,320,50,100,0,391,374,0,false,false,0,0
2101,1,110,8784,1,9380,1,9358,2,7607,5,6220,1,0,0,0,0,0,0,0,0,12,2,15,2,0,1001,false,320,50,100,0,451,407,0,false,false,0,0
2102,0,44,8786,1,5373,3,5057,3,7017,2,0,0,0,0,0,0,0,0,0,0,2,5,1,5,0,1000,false,320,50,100,0,0,0,0,false,false,0,0
2103,0,45,8787,1,5374,3,5505,3,7017,2,0,0,0,0,0,0,0,0,0,0,2,6,1,5,0,1000,false,320,50,100,0,0,0,0,false,false,0,0
2104,0,46,8788,1,5374,3,5066,3,7017,2,0,0,0,0,0,0,0,0,0,0,2,6,1,5,0,1000,false,320,50,100,0,0,0,0,false,false,0,0
2105,0,110,8789,1,5377,5,7607,2,7017,4,0,0,0,0,0,0,0,0,0,0,14,2,13,2,0,1000,false,320,50,100,0,451,407,0,false,false,0,0
2106,3,32,8790,1,7008,3,7009,2,7016,2,5058,2,6494,1,0,0,0,0,0,0,2,3,0,3,0,1003,false,320,50,100,0,0,0,0,false,false,0,0
2107,0,55,8793,1,5376,7,5061,4,5095,3,0,0,0,0,0,0,0,0,0,0,8,3,7,2,0,1000,false,320,50,100,0,275,0,0,false,false,0,0
2108,0,55,8794,1,5378,7,5059,4,5196,3,0,0,0,0,0,0,0,0,0,0,8,3,7,2,0,1000,false,320,50,100,0,275,0,0,false,false,0,0
2109,0,55,8795,1,5378,7,5376,4,7017,3,0,0,0,0,0,0,0,0,0,0,8,3,7,2,0,1000,false,320,50,100,0,275,0,0,false,false,0,0
2110,0,27,8796,1,5371,4,5057,1,5092,1,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,1000,false,320,50,100,0,0,0,0,false,false,0,0
2111,0,35,8797,1,5373,3,5058,1,5093,1,5505,1,0,0,0,0,0,0,0,0,2,4,1,3,0,1000,false,320,50,100,0,0,0,0,false,false,0,0
2112,2,90,8798,1,5069,2,5079,2,4856,8,4858,8,0,0,0,0,0,0,0,0,13,2,15,1,0,1002,false,320,50,100,0,391,374,0,false,false,0,0
2113,1,50,8805,1,5059,4,5998,4,7047,2,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,1001,false,320,50,100,0,0,0,0,false,false,0,0
2114,4,28,8806,1,5280,2,5371,2,7038,2,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,1004,false,320,50,100,0,0,0,0,false,false,0,0
2115,6,55,8807,1,4917,1,5061,2,5525,3,3974,1,5182,2,0,0,0,0,0,0,11,3,10,2,0,1006,false,320,50,100,0,275,0,0,false,false,0,0
2116,3,70,8808,1,4923,1,5379,2,5065,2,5486,2,0,0,0,0,0,0,0,0,14,1,12,1,0,1003,false,320,50,100,0,347,0,0,false,false,0,0
2117,6,70,8809,1,5028,1,5379,1,5525,2,5095,2,5194,2,0,0,0,0,0,0,17,1,16,1,0,1006,false,320,50,100,0,347,0,0,false,false,0,0
2118,1,18,8811,1,5057,2,5092,1,5325,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1001,false,320,50,100,0,0,0,0,false,false,0,0
2119,5,42,8813,1,5328,4,5326,2,5337,3,0,0,0,0,0,0,0,0,0,0,4,5,2,5,0,1005,false,320,50,100,0,0,0,0,false,false,0,0
2120,5,45,8814,1,5329,3,5328,4,5337,2,0,0,0,0,0,0,0,0,0,0,4,6,2,5,0,1005,false,320,50,100,0,0,0,0,false,false,0,0
2121,5,90,8815,1,7777,4,7600,4,5329,6,0,0,0,0,0,0,0,0,0,0,16,2,14,1,0,1005,false,320,50,100,0,391,374,0,false,false,0,0
2122,6,50,8816,1,5374,3,7029,3,5472,3,5376,2,0,0,0,0,0,0,0,0,5,6,4,6,0,1006,false,320,50,100,0,0,0,0,false,false,0,0
2123,1,90,8817,1,7607,3,5998,4,7047,3,5061,3,0,0,0,0,0,0,0,0,12,2,15,1,0,1001,false,320,50,100,0,391,374,0,false,false,0,0
2124,0,90,8818,1,7606,3,5998,4,5060,3,5095,3,0,0,0,0,0,0,0,0,14,2,13,1,0,1000,false,320,50,100,0,391,374,0,false,false,0,0
2125,1,90,8819,1,7607,3,5998,4,7040,3,5068,3,0,0,0,0,0,0,0,0,12,2,15,1,0,1001,false,320,50,100,0,391,374,0,false,false,0,0
2126,0,34,8820,1,5373,2,5998,2,5512,2,5058,2,0,0,0,0,0,0,0,0,2,4,1,3,0,1000,false,320,50,100,0,0,0,0,false,false,0,0
2127,1,32,8821,1,5058,2,5998,2,5512,2,7009,2,0,0,0,0,0,0,0,0,0,3,3,3,0,1001,false,320,50,100,0,0,0,0,false,false,0,0
2128,3,31,8831,1,7008,3,7009,4,7016,3,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,1003,false,320,50,100,0,0,0,0,false,false,0,0
2129,3,31,8832,1,7008,3,7009,4,7016,3,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,1003,false,320,50,100,0,0,0,0,false,false,0,0
2130,3,50,8833,1,7010,6,7014,6,7017,3,0,0,0,0,0,0,0,0,0,0,2,6,0,6,0,1003,false,320,50,100,0,0,0,0,false,false,0,0
2131,2,29,8834,1,5072,2,5073,2,5093,2,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,1002,false,320,50,100,0,0,0,0,false,false,0,0
2132,3,90,8835,1,9377,1,5998,8,5069,2,5060,2,8150,2,0,0,0,0,0,0,7,12,-1,0,2,1003,false,180,50,100,0,391,374,0,false,false,0,0
2133,3,110,8836,1,9378,1,5998,8,9360,2,7607,2,8150,3,0,0,0,0,0,0,7,14,-1,0,2,1003,false,180,50,100,0,451,407,0,false,false,0,0
2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,false,false,0,0
2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,false,false,0,0
2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,false,false,0,0
2137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
2159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,false,100,100,100,0,0,0,0,true,true,0,0
